id	clade	short-clade	subclade
A_South_Africa_R07770_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05392_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05028_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04996_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06084_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R07874_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04548_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05815_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R02468_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04952_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06937_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07483_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05749_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05019_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05818_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07559_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04988_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06066_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07772_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07768_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06577_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05022_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R04406_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07062_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07849_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05029_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R07227_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05390_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R07262_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05008_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04940_2023	3C.2a1b.2a.2a.3	2a.3	G.1.3
A_South_Africa_R06315_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04995_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07771_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05011_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_0998_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_South_Africa_R03807_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R04092_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R02589_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03480_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_K056882_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056881_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056879_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06018_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06030_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05024_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06102_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06005_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05422_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05423_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05424_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05462_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05384_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05371_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05367_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05357_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05353_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05351_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05350_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05415_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05398_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05395_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05393_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05329_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05324_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05322_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05321_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05313_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05310_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056298_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_FS_24_5982_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_5726_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_5351_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1818_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1568_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1559_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1504_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1498_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1488_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1031_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1081_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1293_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_5160_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1406_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_5733_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1488_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_5726_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_R06425_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_R06424_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_R06361_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ambositra_01616_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_07_NIC_421_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1
A_Zambia_07_NIC_418_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1
A_South_Africa_NHLS_UCT_GS_0099_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_1032_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1671_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_1310_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_133_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_126_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_121_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_125_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_129_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_124_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_127_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_FS_24_1740_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_7934_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Kenya_6014_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MNB_1231_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_06_NIC_587_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06050_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07723_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07568_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07555_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07524_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07462_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07368_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07365_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07362_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07353_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07351_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07350_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07349_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07344_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07261_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07249_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07241_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07238_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07229_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07203_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07192_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07190_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07188_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07161_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07122_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07114_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07079_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07078_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07077_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07074_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07073_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R07043_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07042_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07013_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07012_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07003_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R07002_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06997_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06994_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06985_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06974_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06968_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06955_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06943_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06933_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06926_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R00721_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Lusaka_01_NIC_269_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03808_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03674_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03596_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_South_Africa_R03550_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R03514_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R06101_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06093_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05015_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04907_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Mauritius_P08894_2023	3C.2a1b.2a.2a.3b	2a.3b	G.1.3.2
A_Ghana_7364_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_7698_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6995_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6655_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6654_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6647_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6637_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6386_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6374_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6371_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6279_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6229_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_6173_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Zambia_07_NIC_443_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1
A_Ghana_ARI_24_1097_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1081_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1048_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Madagascar_01250_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_139_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_136_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_137_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_138_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_140_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_149_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_134_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_25_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_495_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_648_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_1249_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_141_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_1225_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_1347_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1
A_Madagascar_105_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_205_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_182_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_1282_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_747_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_51_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_50000_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Madagascar_216_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_PATH_CERI_K062714_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_SouthAfrica_R00823_24	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_2980_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_0864_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Zambia_0390_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1
A_Ghana_3227_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_3278_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_2375_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_3084_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Zambia_0389_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1
A_Ghana_2596_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_3370_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_3106_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_2624_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2594_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2581_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2578_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2577_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_ARI_24_0818_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_3173_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_3147_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_3126_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_3107_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_PATH_CERI_K062589_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2
A_KENYA_NAK_12827_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_KENYA_MSA_09058_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_KENYA_MSA_08911_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_KENYA_MSA_08901_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_FS_24_2437_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2393_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2392_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2390_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Toamasina_03221_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_KENYA_NIRL24_603_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_1957_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_7651_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Antsirabe_02539_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antsirabe_02542_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Manandona_02584_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02641_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02654_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02680_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_03060_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02699_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02702_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antsirabe_02735_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02748_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02757_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_02808_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_02992_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02860_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toliary_02885_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02915_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_84305_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_02991_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antsohihy_02971_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_02989_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antsohihy_02969_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Mahajanga_03016_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toliary_03036_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Sainte_Marie_03342_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02981_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_03143_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toliary_03152_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_03219_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Antsohihy_03201_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Manandona_03215_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_03253_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_03297_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_03308_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_03371_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Manandona_03462_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toliary_03345_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_02681_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Toamasina_02944_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MNB_1100_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MNB_1095_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_2007_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_2004_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_2001_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_2000_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_1996_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_1971_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_1968_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_1967_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_MGT_1966_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1546_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1532_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1332_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1260_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1255_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1224_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1223_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_LAM_1210_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1960_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1940_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1937_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1935_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1929_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1923_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1910_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KOM_1909_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1822_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
